"EMPLOYEE_ID","AGE","FAMILYSIZE","YEAREXPERIENCE","ANNUALINCOME","EDUCATIONLEVEL_ID","NETPRICE_PRO11_AMT","NETPRICE_PRO12_AMT","NETPRICE_PRO13_AMT","NETPRICE_PRO14_AMT","NETPRICE_PRO15_AMT","NETPRICE_PRO16_AMT","NETPRICE_PRO17_AMT"
3184,28,1,4,34,3,0.0,0.0,0.0,2.0,1.0,1.0,0.0
3185,48,1,23,44,3,0.0,0.0,0.0,14.0,1.0,1.0,0.0
3186,45,2,21,182,1,0.0,0.0,0.0,76.0,0.0,0.0,0.0
3187,55,3,31,44,1,117.0,0.0,0.0,15.0,0.0,1.0,0.0
3188,58,2,34,122,1,153.0,1.0,1.0,60.0,1.0,1.0,0.0
3189,53,4,27,35,1,0.0,0.0,0.0,18.0,0.0,1.0,0.0
3190,52,1,26,91,3,0.0,0.0,0.0,8.0,0.0,0.0,0.0
3191,58,2,33,30,2,0.0,0.0,0.0,20.0,0.0,0.0,0.0
3192,66,1,40,53,3,0.0,0.0,0.0,25.0,0.0,1.0,0.0
3193,59,1,34,28,3,0.0,0.0,0.0,3.0,0.0,1.0,0.0
3194,65,4,40,85,2,200.0,0.0,0.0,34.0,0.0,1.0,0.0
3195,53,2,27,28,2,90.0,0.0,0.0,7.0,1.0,1.0,0.0
3196,59,4,35,41,1,177.0,0.0,0.0,4.0,0.0,1.0,0.0
3197,53,1,23,154,3,0.0,1.0,1.0,50.0,0.0,1.0,1.0
3198,44,1,19,41,3,0.0,0.0,0.0,3.0,0.0,1.0,0.0
3199,57,3,33,33,1,0.0,0.0,0.0,15.0,0.0,0.0,0.0
3200,38,3,13,182,3,0.0,0.0,0.0,58.0,0.0,1.0,1.0
3201,54,2,28,59,3,0.0,0.0,0.0,8.0,0.0,1.0,0.0
3202,28,2,3,129,1,0.0,1.0,0.0,33.0,0.0,0.0,0.0
3203,54,3,28,35,3,136.0,0.0,0.0,9.0,0.0,1.0,0.0
3204,43,3,17,185,2,0.0,1.0,1.0,22.0,1.0,1.0,1.0
3205,59,4,35,45,2,201.0,0.0,0.0,13.0,0.0,0.0,0.0
3206,37,4,13,62,2,145.0,0.0,0.0,1.0,0.0,0.0,0.0
3207,54,3,29,183,3,467.0,0.0,1.0,82.0,1.0,1.0,1.0
3208,49,2,23,14,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3209,55,1,29,53,3,0.0,0.0,0.0,22.0,1.0,1.0,0.0
3210,27,3,2,48,3,169.0,0.0,0.0,26.0,0.0,0.0,0.0
3211,51,2,27,128,1,0.0,0.0,0.0,4.0,0.0,1.0,0.0
3212,32,1,8,105,1,331.0,0.0,0.0,40.0,0.0,1.0,0.0
3213,36,3,10,40,1,0.0,0.0,0.0,9.0,1.0,1.0,0.0
3214,64,2,38,10,1,0.0,0.0,0.0,4.0,0.0,1.0,0.0
3215,30,2,5,102,1,303.0,0.0,0.0,33.0,0.0,0.0,0.0
3216,58,3,33,31,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3217,31,4,6,30,1,158.0,0.0,0.0,8.0,0.0,1.0,0.0
3218,34,1,8,21,3,0.0,1.0,0.0,6.0,0.0,0.0,0.0
3219,63,2,37,44,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0
3220,36,1,11,48,3,164.0,0.0,0.0,25.0,0.0,1.0,0.0
3221,38,3,12,21,2,0.0,0.0,0.0,2.0,0.0,1.0,0.0
3222,38,4,12,84,2,0.0,0.0,0.0,22.0,1.0,1.0,0.0
3223,36,3,11,64,2,230.0,0.0,0.0,7.0,0.0,1.0,0.0
3224,36,1,10,82,1,138.0,0.0,0.0,25.0,0.0,0.0,0.0
3225,60,4,36,39,1,0.0,0.0,0.0,13.0,0.0,1.0,0.0
3226,54,2,28,45,3,0.0,0.0,0.0,8.0,1.0,1.0,0.0
3227,46,4,22,133,3,0.0,0.0,1.0,57.0,1.0,1.0,1.0
3228,47,2,23,152,1,0.0,0.0,0.0,14.0,0.0,1.0,0.0
3229,41,1,17,12,1,91.0,1.0,0.0,10.0,0.0,0.0,0.0
3230,43,3,17,32,1,149.0,0.0,0.0,15.0,0.0,1.0,0.0
3231,26,4,2,74,1,204.0,0.0,0.0,26.0,0.0,0.0,0.0
3232,40,2,15,54,2,159.0,0.0,0.0,11.0,1.0,0.0,0.0
3233,31,3,7,181,2,0.0,0.0,1.0,41.0,1.0,1.0,1.0
3234,59,2,34,75,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3235,42,3,16,95,1,240.0,1.0,0.0,1.0,0.0,0.0,0.0
3236,38,4,12,190,2,565.0,0.0,1.0,73.0,0.0,1.0,1.0
3237,37,1,12,90,1,0.0,0.0,0.0,28.0,0.0,1.0,0.0
3238,28,4,4,20,1,134.0,0.0,0.0,10.0,1.0,1.0,0.0
3239,61,3,35,64,3,0.0,0.0,0.0,22.0,0.0,0.0,0.0
3240,63,2,37,85,3,98.0,0.0,0.0,17.0,0.0,0.0,0.0
3241,68,4,44,105,2,0.0,0.0,0.0,17.0,0.0,1.0,0.0
3242,45,1,19,21,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0
3243,25,2,1,78,2,0.0,0.0,0.0,18.0,0.0,0.0,0.0
3244,46,2,22,158,1,132.0,0.0,0.0,66.7,1.0,1.0,0.0
3245,59,1,35,125,1,219.0,0.0,0.0,43.0,0.0,0.0,0.0
3246,62,3,37,81,2,0.0,0.0,0.0,18.0,0.0,1.0,0.0
3247,55,1,30,183,1,0.0,0.0,0.0,81.0,1.0,1.0,0.0
3248,29,4,4,54,2,0.0,0.0,0.0,6.0,0.0,1.0,0.0
3249,50,4,25,79,3,212.0,0.0,0.0,36.0,0.0,1.0,0.0
3250,36,1,12,38,2,136.0,0.0,0.0,15.0,0.0,1.0,0.0
3251,37,4,11,172,2,295.0,0.0,0.0,10.0,0.0,1.0,1.0
3252,35,3,9,184,1,0.0,0.0,0.0,75.0,0.0,0.0,1.0
3253,37,2,12,158,1,114.0,0.0,0.0,78.0,1.0,1.0,0.0
3254,36,1,12,188,3,282.0,0.0,0.0,9.0,0.0,1.0,1.0
3255,28,4,3,20,3,0.0,0.0,0.0,5.0,0.0,1.0,0.0
3256,43,4,19,60,3,151.0,0.0,0.0,2.0,1.0,0.0,0.0
3257,66,4,40,113,3,0.0,0.0,0.0,24.0,0.0,1.0,0.0
3258,30,4,6,70,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3259,66,2,42,84,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3260,60,2,34,23,3,0.0,0.0,0.0,2.0,0.0,1.0,0.0
3261,47,2,23,141,1,0.0,1.0,1.0,33.0,1.0,1.0,0.0
3262,60,3,34,110,1,264.0,0.0,0.0,44.0,0.0,1.0,0.0
3263,53,4,27,31,1,0.0,0.0,0.0,18.0,1.0,1.0,0.0
3264,61,1,36,22,1,80.0,0.0,0.0,13.0,0.0,0.0,0.0
3265,44,1,18,91,1,0.0,1.0,0.0,52.0,0.0,0.0,0.0
3266,66,4,40,82,3,252.0,0.0,0.0,24.0,0.0,1.0,0.0
3267,51,1,27,23,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0
3268,49,1,24,35,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3269,50,1,26,114,3,0.0,0.0,0.0,25.0,0.0,1.0,1.0
3270,59,3,34,18,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0
3271,25,2,1,80,3,238.0,0.0,0.0,16.0,0.0,0.0,0.0
3272,59,2,33,74,3,0.0,0.0,0.0,23.0,1.0,0.0,0.0
3273,46,4,20,122,2,0.0,0.0,0.0,41.0,0.0,1.0,1.0
3274,43,3,16,73,2,0.0,0.0,0.0,23.3,0.0,0.0,0.0
3275,65,2,41,40,1,0.0,0.0,0.0,11.0,0.0,1.0,0.0
3276,50,4,26,55,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3277,56,1,32,69,2,0.0,1.0,0.0,27.0,1.0,0.0,0.0
3278,41,4,15,92,2,0.0,0.0,0.0,14.0,0.0,1.0,0.0
3279,29,4,3,48,3,0.0,0.0,0.0,21.0,1.0,1.0,0.0
3280,58,4,32,113,3,327.0,0.0,0.0,6.0,0.0,1.0,1.0
3281,51,1,26,58,2,0.0,0.0,0.0,13.0,0.0,1.0,0.0
3282,41,2,17,109,1,0.0,0.0,0.0,22.0,0.0,1.0,0.0
3283,56,3,29,39,2,0.0,0.0,0.0,10.0,1.0,1.0,0.0
3284,54,3,30,33,2,144.0,0.0,0.0,19.0,0.0,0.0,0.0
3285,49,4,25,18,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0
3286,60,1,34,63,1,0.0,0.0,0.0,16.0,1.0,1.0,0.0
3287,59,1,33,43,2,0.0,0.0,0.0,28.0,0.0,1.0,0.0
3288,39,4,15,70,3,0.0,0.0,0.0,20.0,0.0,1.0,0.0
3289,50,1,26,19,3,0.0,0.0,0.0,9.0,0.0,0.0,0.0
3290,61,4,37,39,2,140.0,0.0,0.0,13.0,0.0,1.0,0.0
3291,55,3,29,81,1,0.0,0.0,0.0,8.0,0.0,0.0,0.0
3292,29,4,3,34,3,0.0,0.0,0.0,13.0,0.0,0.0,0.0
3293,28,1,2,140,2,175.0,1.0,1.0,59.0,0.0,1.0,1.0
3294,43,1,19,114,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0
3295,53,2,29,55,3,151.0,0.0,0.0,32.0,0.0,0.0,0.0
3296,55,1,31,21,2,76.0,0.0,0.0,1.0,0.0,1.0,0.0
3297,57,4,31,50,2,0.0,1.0,0.0,28.0,0.0,1.0,0.0
3298,59,3,35,41,1,0.0,0.0,0.0,15.0,1.0,1.0,0.0
3299,57,3,33,190,1,0.0,0.0,1.0,22.0,0.0,1.0,1.0
3300,65,2,41,8,3,0.0,0.0,0.0,3.0,0.0,1.0,0.0
3301,36,2,9,55,2,0.0,0.0,0.0,16.7,0.0,1.0,0.0
3302,46,2,21,40,1,0.0,0.0,0.0,13.0,1.0,0.0,0.0
3303,58,3,33,22,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3304,36,2,9,44,2,0.0,1.0,0.0,16.7,1.0,0.0,0.0
3305,47,3,23,102,3,0.0,0.0,0.0,45.0,0.0,1.0,1.0
3306,31,4,5,54,3,235.0,0.0,0.0,18.0,0.0,1.0,0.0
3307,45,4,21,130,2,0.0,0.0,0.0,32.0,0.0,0.0,1.0
3308,40,3,13,75,2,0.0,0.0,0.0,23.3,1.0,1.0,0.0
3309,43,2,19,42,1,0.0,0.0,0.0,17.0,0.0,1.0,0.0
3310,35,1,10,133,1,0.0,0.0,0.0,38.0,0.0,1.0,0.0
3311,47,1,21,40,2,0.0,0.0,0.0,12.0,0.0,1.0,0.0
3312,56,3,32,34,1,101.0,0.0,0.0,15.0,0.0,1.0,0.0
3313,29,1,4,142,1,0.0,0.0,0.0,8.0,0.0,1.0,0.0
3314,36,3,11,64,1,0.0,0.0,1.0,23.0,1.0,1.0,0.0
3315,61,2,36,44,3,170.0,0.0,0.0,16.0,0.0,1.0,0.0
3316,51,1,25,95,1,262.0,0.0,0.0,3.0,0.0,1.0,0.0
3317,53,1,27,49,3,0.0,0.0,0.0,14.0,0.0,1.0,0.0
3318,52,2,28,12,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0
3319,52,1,27,98,3,0.0,0.0,0.0,13.0,1.0,1.0,0.0
3320,60,4,36,42,1,0.0,0.0,0.0,4.0,0.0,1.0,0.0
3321,54,2,29,44,3,0.0,0.0,0.0,6.0,1.0,1.0,0.0
3322,44,1,18,124,1,0.0,0.0,0.0,52.0,0.0,0.0,0.0
3323,32,2,7,175,1,0.0,0.0,0.0,67.0,0.0,1.0,0.0
3324,33,4,7,22,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0
3325,42,4,18,78,1,99.0,0.0,0.0,26.7,0.0,1.0,0.0
3326,32,2,5,54,2,109.0,0.0,0.0,10.0,1.0,0.0,0.0
3327,42,1,17,154,1,0.0,0.0,0.0,70.0,1.0,0.0,0.0
3328,48,3,23,42,2,0.0,0.0,0.0,27.0,0.0,1.0,0.0
3329,38,2,14,195,1,635.0,0.0,0.0,65.0,0.0,1.0,0.0
3330,54,1,24,80,3,0.0,0.0,0.0,30.0,1.0,1.0,0.0
3331,50,3,23,81,2,0.0,0.0,0.0,20.0,0.0,1.0,0.0
3332,63,2,37,89,1,0.0,0.0,0.0,20.0,1.0,1.0,0.0
3333,34,3,10,61,2,0.0,0.0,0.0,26.0,0.0,1.0,0.0
3334,55,4,25,25,3,0.0,0.0,0.0,4.0,1.0,0.0,0.0
3335,28,3,4,43,2,163.0,0.0,0.0,1.0,0.0,1.0,0.0
3336,61,1,36,122,1,352.0,0.0,0.0,26.0,0.0,0.0,0.0
3337,30,1,6,160,1,385.0,0.0,0.0,43.0,0.0,1.0,0.0
3338,57,4,33,83,2,0.0,0.0,0.0,16.0,0.0,0.0,0.0
3340,46,3,20,30,2,0.0,0.0,0.0,5.0,1.0,1.0,0.0
3341,34,1,10,145,1,437.0,0.0,0.0,43.0,0.0,1.0,0.0
3342,46,2,22,151,1,328.0,0.0,0.0,33.0,0.0,0.0,0.0
3343,45,2,19,14,3,98.0,0.0,0.0,1.0,1.0,0.0,0.0
3344,38,3,12,19,2,0.0,0.0,0.0,2.0,0.0,1.0,0.0
3345,43,1,17,55,3,135.0,0.0,0.0,7.0,0.0,1.0,0.0
3346,27,2,3,132,3,0.0,0.0,0.0,24.0,1.0,0.0,1.0
3347,34,1,9,182,1,0.0,0.0,0.0,86.0,0.0,0.0,0.0
3348,62,3,37,78,1,0.0,0.0,0.0,5.0,1.0,1.0,0.0
3349,32,1,8,42,2,0.0,0.0,0.0,24.0,1.0,1.0,0.0
3350,55,2,30,44,3,187.0,0.0,0.0,23.0,0.0,1.0,0.0
3351,63,4,39,195,3,522.0,0.0,1.0,52.0,1.0,1.0,1.0
3352,62,3,37,53,2,0.0,0.0,0.0,5.0,0.0,1.0,0.0
3353,67,3,42,65,1,0.0,0.0,0.0,24.0,0.0,0.0,0.0
3354,39,4,13,43,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0
3355,56,4,30,38,3,0.0,0.0,0.0,15.0,1.0,0.0,0.0
3356,61,1,37,50,3,0.0,0.0,0.0,18.0,0.0,1.0,0.0
3357,24,2,1,81,2,0.0,0.0,0.0,18.0,0.0,0.0,0.0
3358,30,1,4,41,3,0.0,0.0,0.0,19.0,1.0,1.0,0.0
3359,36,3,11,73,1,0.0,0.0,0.0,23.0,0.0,1.0,0.0
3360,54,2,28,31,3,104.0,0.0,0.0,4.0,1.0,0.0,0.0
3361,33,3,8,84,2,0.0,0.0,0.0,6.0,1.0,1.0,0.0
3362,39,2,15,95,1,0.0,0.0,0.0,19.0,1.0,1.0,0.0
3363,45,4,19,162,1,301.0,0.0,0.0,13.0,0.0,0.0,1.0
3364,44,2,19,60,3,115.0,0.0,0.0,22.0,0.0,0.0,0.0
3365,55,2,31,121,3,0.0,1.0,0.0,11.0,0.0,0.0,1.0
3366,53,3,26,43,2,165.0,0.0,1.0,10.0,1.0,1.0,0.0
3367,32,1,8,38,2,182.0,0.0,1.0,18.0,1.0,1.0,0.0
3368,48,1,23,82,1,276.0,0.0,0.0,29.0,0.0,1.0,0.0
3369,43,4,19,52,1,0.0,0.0,0.0,19.0,0.0,1.0,0.0
3370,58,3,34,43,1,168.0,0.0,0.0,15.0,1.0,0.0,0.0
3371,34,1,9,82,2,0.0,1.0,1.0,26.0,1.0,1.0,0.0
3372,36,1,11,161,1,0.0,1.0,0.0,41.0,0.0,1.0,0.0
3373,57,2,31,24,2,0.0,0.0,0.0,7.0,0.0,1.0,0.0
3374,58,1,33,102,1,0.0,0.0,0.0,26.0,0.0,1.0,0.0
3375,26,3,1,53,2,0.0,0.0,0.0,24.0,0.0,0.0,0.0
3376,54,1,29,85,1,0.0,0.0,0.0,12.0,0.0,0.0,0.0
3377,60,3,34,111,1,0.0,0.0,0.0,44.0,0.0,1.0,0.0
3378,57,2,33,90,1,0.0,0.0,0.0,3.0,1.0,1.0,0.0
3379,55,2,29,94,1,188.0,0.0,0.0,11.0,0.0,0.0,0.0
3380,49,4,24,63,3,0.0,0.0,0.0,36.0,0.0,0.0,0.0
3381,56,2,31,153,2,0.0,1.0,1.0,28.0,0.0,1.0,1.0
3382,34,2,8,39,3,0.0,0.0,0.0,20.0,0.0,0.0,0.0
3383,47,2,22,205,1,181.0,1.0,0.0,88.0,0.0,1.0,0.0
3384,43,1,19,142,1,496.0,0.0,0.0,34.0,0.0,1.0,0.0
3385,50,2,26,163,1,0.0,1.0,0.0,4.0,0.0,0.0,0.0
3386,43,3,18,113,1,0.0,1.0,0.0,10.0,0.0,1.0,0.0
3387,47,1,22,64,1,0.0,0.0,0.0,29.0,1.0,1.0,0.0
3388,66,3,41,20,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3389,51,1,25,179,1,0.0,0.0,0.0,10.0,0.0,1.0,0.0
3390,55,2,25,91,3,90.0,0.0,0.0,45.0,0.0,1.0,0.0
3391,43,1,19,103,1,0.0,1.0,1.0,33.3,1.0,1.0,1.0
3392,58,4,34,80,2,0.0,0.0,0.0,16.0,0.0,0.0,0.0
3393,62,2,36,38,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0
3394,61,1,35,44,1,0.0,0.0,0.0,2.0,1.0,0.0,0.0
3395,41,1,15,164,2,0.0,0.0,0.0,43.0,0.0,0.0,1.0
3396,34,3,8,81,1,0.0,0.0,0.0,16.0,1.0,1.0,0.0
3397,38,2,14,95,2,83.0,0.0,0.0,17.0,0.0,0.0,0.0
3398,53,3,29,44,2,0.0,0.0,0.0,19.0,1.0,0.0,0.0
3399,34,3,8,88,1,0.0,0.0,0.0,16.0,1.0,1.0,0.0
3400,63,3,37,148,2,0.0,0.0,0.0,70.0,0.0,1.0,1.0
3401,63,3,38,169,2,184.0,0.0,1.0,50.0,1.0,1.0,1.0
3402,64,1,38,11,2,102.0,0.0,0.0,8.0,1.0,0.0,0.0
3403,56,1,26,92,3,158.0,0.0,0.0,30.0,1.0,0.0,0.0
3404,34,3,10,74,2,0.0,0.0,0.0,26.0,0.0,1.0,0.0
3405,26,3,2,72,1,0.0,0.0,0.0,8.0,0.0,1.0,0.0
3406,56,3,32,63,1,0.0,0.0,0.0,26.7,0.0,1.0,0.0
3407,30,2,4,172,1,415.0,0.0,0.0,45.0,0.0,1.0,0.0
3408,46,2,22,183,1,0.0,0.0,0.0,14.0,1.0,1.0,0.0
3409,61,1,35,40,3,166.0,0.0,0.0,25.0,0.0,1.0,0.0
3410,45,4,19,68,1,0.0,1.0,0.0,29.0,1.0,0.0,0.0
3411,49,4,24,78,3,0.0,0.0,0.0,36.0,0.0,1.0,0.0
3412,58,2,33,68,1,184.0,0.0,0.0,37.0,0.0,0.0,0.0
3413,59,1,33,49,1,99.0,0.0,0.0,14.0,1.0,1.0,0.0
3414,59,2,34,39,3,0.0,0.0,0.0,23.0,0.0,1.0,0.0
3415,45,1,21,151,1,392.0,0.0,0.0,35.0,0.0,1.0,0.0
3416,55,2,29,159,1,461.0,0.0,0.0,5.0,0.0,1.0,0.0
3417,60,4,34,89,2,0.0,0.0,0.0,19.0,1.0,1.0,0.0
3418,64,4,38,105,3,244.0,0.0,0.0,17.0,1.0,0.0,0.0
3419,62,2,36,78,1,0.0,0.0,0.0,20.0,1.0,1.0,0.0
3420,59,2,33,128,1,344.0,0.0,0.0,27.0,0.0,0.0,0.0
3421,45,4,21,81,1,228.0,0.0,0.0,8.0,1.0,0.0,0.0
3422,54,4,30,50,3,152.0,0.0,0.0,1.0,0.0,1.0,0.0
3423,64,3,40,38,3,178.0,0.0,0.0,1.0,1.0,1.0,0.0
3424,42,2,18,119,1,263.0,1.0,0.0,61.0,0.0,1.0,0.0
3425,51,3,27,110,2,0.0,0.0,0.0,18.0,0.0,1.0,0.0
3426,52,1,26,29,3,102.0,0.0,0.0,14.0,1.0,0.0,0.0
3427,48,1,23,19,3,0.0,0.0,0.0,4.0,0.0,1.0,0.0
3428,44,2,20,130,3,221.0,0.0,0.0,47.0,1.0,0.0,1.0
3429,47,1,22,38,1,130.0,0.0,0.0,24.0,0.0,1.0,0.0
3430,51,1,25,31,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0
3431,34,4,10,14,2,105.0,0.0,0.0,7.0,0.0,1.0,0.0
3432,28,3,3,158,2,0.0,0.0,1.0,4.0,0.0,1.0,1.0
3433,35,4,9,39,1,115.0,0.0,0.0,2.0,0.0,1.0,0.0
3434,35,2,10,141,3,0.0,0.0,0.0,49.0,1.0,0.0,1.0
3435,29,3,3,33,1,167.0,0.0,0.0,10.0,0.0,1.0,0.0
3436,30,2,6,92,1,0.0,0.0,0.0,6.0,0.0,1.0,0.0
3437,53,3,27,78,2,0.0,0.0,0.0,30.0,0.0,0.0,0.0
3438,48,3,23,42,2,0.0,0.0,0.0,27.0,1.0,1.0,0.0
3439,42,2,17,15,2,83.0,0.0,0.0,3.0,0.0,0.0,0.0
3440,59,1,33,48,2,0.0,0.0,0.0,28.0,0.0,1.0,0.0
3441,38,3,13,63,1,0.0,0.0,0.0,23.0,0.0,1.0,0.0
3442,58,1,34,149,1,0.0,1.0,0.0,47.0,0.0,0.0,0.0
3443,64,1,40,49,1,103.0,0.0,0.0,8.0,0.0,1.0,0.0
3444,61,2,36,125,1,0.0,0.0,0.0,39.0,0.0,0.0,0.0
3445,51,1,26,58,2,0.0,0.0,0.0,13.0,0.0,1.0,0.0
3446,61,3,36,48,1,0.0,0.0,0.0,15.0,0.0,1.0,0.0
3447,55,2,31,75,3,0.0,0.0,0.0,32.0,1.0,0.0,0.0
3448,29,2,5,114,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0
3449,46,4,22,134,2,0.0,0.0,1.0,55.0,1.0,1.0,1.0
3450,29,4,3,111,3,0.0,0.0,0.0,23.0,0.0,1.0,0.0
3451,55,4,30,62,2,149.0,0.0,0.0,38.0,0.0,1.0,0.0
3452,43,1,19,45,1,0.0,1.0,0.0,7.0,0.0,1.0,0.0
3453,31,2,5,113,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0
3454,62,1,37,128,1,0.0,0.0,0.0,26.0,0.0,1.0,0.0
3455,65,4,39,168,3,0.0,0.0,0.0,57.0,0.0,1.0,1.0
3456,39,1,14,81,3,206.0,1.0,0.0,40.0,0.0,1.0,0.0
3457,40,1,15,75,2,297.0,0.0,0.0,1.0,1.0,0.0,0.0
3458,55,4,30,21,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3459,60,3,34,83,1,0.0,0.0,0.0,44.0,0.0,1.0,0.0
3460,40,1,16,121,1,368.0,1.0,0.0,35.0,0.0,1.0,0.0
3461,64,4,34,40,3,0.0,0.0,0.0,16.7,0.0,1.0,0.0
3462,32,1,6,101,3,170.0,1.0,0.0,29.0,0.0,0.0,0.0
3463,57,2,27,90,3,0.0,0.0,0.0,45.0,0.0,0.0,0.0
3464,48,1,21,68,2,0.0,0.0,0.0,26.7,1.0,1.0,0.0
3465,29,2,4,74,2,221.0,1.0,0.0,18.0,0.0,0.0,0.0
3466,33,4,9,74,2,257.0,0.0,0.0,1.0,1.0,0.0,0.0
3467,55,2,31,51,3,0.0,0.0,0.0,32.0,0.0,0.0,0.0
3468,30,1,6,149,1,0.0,0.0,0.0,15.0,0.0,1.0,0.0
3469,40,1,16,31,3,88.0,0.0,0.0,14.0,1.0,1.0,0.0
3470,27,2,1,85,3,0.0,0.0,0.0,16.0,0.0,0.0,0.0
3471,30,2,1,62,3,0.0,0.0,0.0,17.5,1.0,0.0,0.0
3472,47,1,22,44,1,110.0,1.0,0.0,3.0,0.0,1.0,0.0
3473,39,3,14,63,3,190.0,1.0,1.0,5.0,1.0,1.0,0.0
3474,56,2,32,23,1,0.0,0.0,0.0,3.0,1.0,1.0,0.0
3475,49,3,23,40,2,87.0,0.0,0.0,22.0,0.0,1.0,0.0
3476,37,2,11,78,3,204.0,0.0,0.0,45.0,1.0,1.0,0.0
3477,40,3,14,40,3,129.0,0.0,0.0,9.0,0.0,1.0,0.0
3478,41,4,17,78,1,0.0,1.0,1.0,24.0,0.0,1.0,0.0
3479,27,3,1,129,2,0.0,0.0,0.0,7.0,0.0,0.0,1.0
3480,56,3,30,71,2,0.0,0.0,0.0,3.0,1.0,0.0,0.0
3481,62,3,36,23,3,0.0,0.0,0.0,3.0,0.0,1.0,0.0
3482,58,2,34,15,1,0.0,0.0,0.0,3.0,0.0,1.0,0.0
3483,57,1,32,28,1,138.0,0.0,0.0,13.0,1.0,0.0,0.0
3484,32,3,6,23,1,95.0,0.0,0.0,10.0,0.0,0.0,0.0
3485,62,1,32,19,3,0.0,0.0,0.0,15.0,0.0,1.0,0.0
3486,59,3,33,42,3,158.0,0.0,0.0,14.0,1.0,0.0,0.0
3487,44,2,19,113,1,325.0,1.0,0.0,4.0,0.0,0.0,0.0
3488,30,4,6,34,2,0.0,0.0,0.0,4.0,1.0,0.0,0.0
3489,51,1,24,19,2,104.0,0.0,0.0,5.0,1.0,0.0,0.0
3490,50,1,26,43,2,0.0,0.0,0.0,16.0,1.0,1.0,0.0
3491,44,3,19,179,1,0.0,1.0,1.0,12.0,0.0,1.0,1.0
3492,59,3,33,44,3,0.0,0.0,0.0,22.0,0.0,0.0,0.0
3493,42,2,17,21,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3494,66,1,41,115,1,174.0,0.0,0.0,25.0,1.0,0.0,0.0
3495,53,4,28,81,2,0.0,0.0,0.0,38.0,1.0,0.0,0.0
3496,56,2,32,91,1,0.0,0.0,0.0,28.0,0.0,0.0,0.0
3497,50,4,26,30,2,0.0,0.0,0.0,9.0,1.0,0.0,0.0
3498,53,3,23,55,3,0.0,0.0,0.0,14.0,0.0,1.0,0.0
3499,57,2,32,48,3,0.0,0.0,0.0,21.0,1.0,0.0,0.0
3500,31,4,5,23,2,121.0,0.0,0.0,3.0,0.0,0.0,0.0
3501,37,3,11,21,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3502,42,2,18,55,1,0.0,0.0,0.0,17.0,0.0,0.0,0.0
3503,43,3,16,21,2,0.0,0.0,0.0,10.0,0.0,1.0,0.0
3504,61,3,35,40,3,0.0,1.0,0.0,22.0,0.0,1.0,0.0
3505,45,4,21,30,1,0.0,0.0,0.0,3.0,1.0,0.0,0.0
3506,35,3,10,78,2,0.0,0.0,0.0,6.0,0.0,1.0,0.0
3507,57,2,33,65,3,0.0,0.0,0.0,32.0,0.0,1.0,0.0
3508,32,4,6,50,3,209.0,0.0,0.0,21.0,0.0,1.0,0.0
3509,30,4,5,55,2,0.0,1.0,0.0,20.0,0.0,1.0,0.0
3510,32,2,6,111,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0
3511,37,3,11,21,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3512,43,3,17,65,3,256.0,0.0,0.0,5.0,0.0,1.0,0.0
3513,65,1,40,114,3,0.0,0.0,0.0,8.0,0.0,1.0,0.0
3514,62,3,37,54,3,179.0,0.0,0.0,9.0,0.0,1.0,0.0
3515,36,2,12,75,2,0.0,0.0,0.0,17.0,0.0,1.0,0.0
3516,29,4,3,13,1,0.0,0.0,0.0,4.0,1.0,0.0,0.0
3517,39,2,15,54,3,218.0,0.0,0.0,6.0,0.0,0.0,0.0
3518,45,3,18,22,2,126.0,0.0,0.0,10.0,1.0,1.0,0.0
3519,46,2,21,198,1,0.0,0.0,0.0,28.0,1.0,1.0,0.0
3520,47,1,21,18,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0
3521,58,4,33,74,1,0.0,0.0,0.0,7.0,1.0,0.0,0.0
